case_id,p_state,ylat,xlong,p_year,p_cap_ac,p_cap_dc,region,division
400367,NJ,39.927902,-74.814517,2012,5.5,6.7,Northeast,Middle Atlantic
400496,NJ,39.518434,-75.029924,2012,2.2,2.2,Northeast,Middle Atlantic
400937,NJ,39.787452,-75.34888,2011,1.2,1.5,Northeast,Middle Atlantic
400270,NJ,39.489266,-74.980232,2011,2.4,3.0,Northeast,Middle Atlantic
400229,NJ,40.256635,-74.349664,2011,3.5,3.6,Northeast,Middle Atlantic
400152,NJ,40.168797,-74.657843,2010,3.6,4.3,Northeast,Middle Atlantic
400994,NJ,39.92928,-74.817683,2013,1.0,1.4,Northeast,Middle Atlantic
400366,NJ,39.928527,-74.818519,2011,3.9,5.0,Northeast,Middle Atlantic
402722,NJ,40.522547,-74.94351,2018,8.8,10.0,Northeast,Middle Atlantic
402680,NJ,40.031906,-74.647398,2018,7.5,9.2,Northeast,Middle Atlantic
400258,NJ,40.826722,-74.715886,2010,1.4,1.8,Northeast,Middle Atlantic
401192,NJ,39.981618,-74.765313,2015,10.0,12.9,Northeast,Middle Atlantic
401881,NJ,40.43752,-74.160226,2014,3.6,4.0,Northeast,Middle Atlantic
401961,NJ,39.987335,-74.801665,2013,1.0,1.1,Northeast,Middle Atlantic
402087,NJ,40.11017,-74.131647,2014,5.0,6.1,Northeast,Middle Atlantic
402475,NJ,40.444019,-74.243163,2018,8.8,10.7,Northeast,Middle Atlantic
401928,NJ,40.487106,-74.519391,2012,1.0,1.2,Northeast,Middle Atlantic
400077,NJ,39.464854,-75.067553,2009,4.1,4.3,Northeast,Middle Atlantic
400337,NJ,39.380515,-75.189464,2011,10.0,12.5,Northeast,Middle Atlantic
400167,NJ,39.613599,-75.309144,2011,18.0,20.0,Northeast,Middle Atlantic
401740,NJ,40.168902,-74.631126,2011,7.5,8.6,Northeast,Middle Atlantic
400956,NJ,40.005806,-74.730363,2014,7.0,9.2,Northeast,Middle Atlantic
400610,NJ,40.483209,-75.013649,2013,8.0,11.5,Northeast,Middle Atlantic
401005,NJ,40.230544,-74.226697,2014,8.0,9.9,Northeast,Middle Atlantic
401211,NJ,40.559386,-74.712099,2014,7.73,10.0,Northeast,Middle Atlantic
400785,NJ,39.793739,-75.106623,2015,8.6,11.2,Northeast,Middle Atlantic
400835,NJ,40.126408,-74.710255,2015,7.8,10.1,Northeast,Middle Atlantic
400612,NJ,39.836156,-75.22221,2011,5.1,5.5,Northeast,Middle Atlantic
400230,NJ,40.277356,-74.556683,2011,12.0,14.1,Northeast,Middle Atlantic
400176,NJ,40.48657,-74.852404,2011,8.0,10.0,Northeast,Middle Atlantic
400492,NJ,40.299698,-74.719753,2012,5.5,6.1,Northeast,Middle Atlantic
400550,NJ,40.26267,-74.083978,2012,15.9,19.0,Northeast,Middle Atlantic
400883,NJ,40.695171,-75.146658,2013,9.8,13.1,Northeast,Middle Atlantic
400789,NJ,40.253192,-74.645678,2013,7.5,8.3,Northeast,Middle Atlantic
400315,NJ,39.42112,-74.640111,2011,2.4,2.5,Northeast,Middle Atlantic
400179,NJ,40.676028,-74.912226,2011,2.0,2.5,Northeast,Middle Atlantic
400231,NJ,39.488272,-75.222428,2014,6.8,7.5,Northeast,Middle Atlantic
400296,NJ,40.292463,-74.85575,2010,4.1,4.1,Northeast,Middle Atlantic
400309,NJ,40.831844,-75.015562,2013,1.0,1.2,Northeast,Middle Atlantic
400619,NJ,40.334899,-74.646974,2012,4.5,6.8,Northeast,Middle Atlantic
401208,NJ,40.754978,-75.171655,2015,3.3,3.9,Northeast,Middle Atlantic
401278,NJ,40.821805,-74.096,2013,1.2,1.5,Northeast,Middle Atlantic
401599,NJ,40.180572,-74.537774,2016,2.8,3.3,Northeast,Middle Atlantic
401633,NJ,40.443127,-74.876195,2016,1.9,2.2,Northeast,Middle Atlantic
401662,NJ,40.759633,-74.935395,2016,5.0,6.0,Northeast,Middle Atlantic
401704,NJ,40.700289,-74.581901,2016,2.6,3.7,Northeast,Middle Atlantic
401903,NJ,40.193749,-74.155175,2015,1.5,2.0,Northeast,Middle Atlantic
401909,NJ,40.845294,-75.061213,2014,4.5,6.0,Northeast,Middle Atlantic
401910,NJ,39.535317,-75.18051,2014,2.0,2.3,Northeast,Middle Atlantic
401914,NJ,40.451193,-74.716389,2016,3.0,3.0,Northeast,Middle Atlantic
401915,NJ,40.233025,-74.08907,2016,3.1,4.0,Northeast,Middle Atlantic
401917,NJ,39.776964,-75.122864,2014,2.3,3.0,Northeast,Middle Atlantic
401926,NJ,40.599778,-75.107579,2015,3.0,3.5,Northeast,Middle Atlantic
401930,NJ,38.9773,-74.906812,2012,1.5,1.8,Northeast,Middle Atlantic
401932,NJ,39.408982,-74.532289,2012,3.1,4.0,Northeast,Middle Atlantic
402400,NJ,39.574213,-75.015135,2018,4.0,4.1,Northeast,Middle Atlantic
402579,NJ,40.538564,-74.531758,2018,2.7,2.7,Northeast,Middle Atlantic
403687,NJ,40.023485,-74.313699,2020,9.6,14.4,Northeast,Middle Atlantic
403624,NJ,39.003356,-74.932959,2012,1.0,1.3,Northeast,Middle Atlantic
403616,NJ,40.571677,-74.664808,2013,1.5,1.7,Northeast,Middle Atlantic
403579,NJ,39.81725,-75.196839,2018,3.7,4.9,Northeast,Middle Atlantic
403578,NJ,40.152368,-74.657739,2018,1.9,2.5,Northeast,Middle Atlantic
403505,NJ,40.048103,-74.93473,2019,1.3,1.6,Northeast,Middle Atlantic
403462,NJ,40.437115,-74.335685,2019,3.1,4.4,Northeast,Middle Atlantic
403431,NJ,40.669652,-75.165134,2020,8.0,10.0,Northeast,Middle Atlantic
403430,NJ,40.725378,-75.058572,2020,8.8,10.0,Northeast,Middle Atlantic
403263,NJ,41.100024,-74.732012,2016,2.9,3.7,Northeast,Middle Atlantic
403262,NJ,40.053334,-74.555876,2016,4.5,6.0,Northeast,Middle Atlantic
403261,NJ,40.254879,-74.380928,2015,1.3,1.6,Northeast,Middle Atlantic
403260,NJ,40.256576,-74.441386,2016,10.6,12.3,Northeast,Middle Atlantic
403172,NJ,39.409096,-75.222375,2019,3.8,5.5,Northeast,Middle Atlantic
403158,NJ,40.837589,-75.06646,2018,10.0,14.0,Northeast,Middle Atlantic
403157,NJ,40.091117,-74.807593,2018,2.6,3.8,Northeast,Middle Atlantic
403000,NJ,39.837922,-75.052974,2016,2.8,3.4,Northeast,Middle Atlantic
402898,NJ,40.65175,-74.906972,2019,1.5,2.0,Northeast,Middle Atlantic
401518,NJ,40.090288,-74.265223,2016,1.2,1.4,Northeast,Middle Atlantic
400734,NJ,39.976981,-74.621048,2013,11.4,12.3,Northeast,Middle Atlantic
400137,NJ,40.495048,-74.396886,2010,1.7,2.0,Northeast,Middle Atlantic
401958,NJ,41.152924,-74.63972,2015,7.85,10.0,Northeast,Middle Atlantic
401904,NJ,40.037974,-74.776801,2015,6.8,8.5,Northeast,Middle Atlantic
401598,NJ,39.502683,-74.9617,2016,5.9,7.1,Northeast,Middle Atlantic
400814,NJ,39.416166,-74.545172,2016,8.5,10.7,Northeast,Middle Atlantic
402084,NJ,40.095943,-74.783592,2016,7.92,9.9,Northeast,Middle Atlantic
401902,NJ,41.16509,-74.702885,2012,8.16,9.8,Northeast,Middle Atlantic
401898,NJ,40.135668,-74.175298,2016,7.0,8.9,Northeast,Middle Atlantic
402933,NJ,40.445737,-74.154262,2019,5.5,6.8,Northeast,Middle Atlantic
400568,NJ,40.523188,-74.429786,2009,1.2,1.4,Northeast,Middle Atlantic
401374,NJ,40.133702,-74.42241,2019,8.8,23.4,Northeast,Middle Atlantic
401209,NJ,40.06403,-74.59304,2015,5.0,6.0,Northeast,Middle Atlantic
401004,NJ,40.069513,-74.584948,2015,5.2,6.3,Northeast,Middle Atlantic
400955,NJ,40.064881,-74.582917,2014,5.0,6.1,Northeast,Middle Atlantic
402647,NJ,39.976645,-74.623413,2017,13.0,16.5,Northeast,Middle Atlantic
403109,NJ,40.757432,-74.957565,2019,7.6,10.0,Northeast,Middle Atlantic
401925,NJ,40.714775,-74.665918,2016,6.2,8.0,Northeast,Middle Atlantic
401920,NJ,40.044876,-74.610378,2017,8.3,9.9,Northeast,Middle Atlantic
401899,NJ,40.464344,-74.857111,2016,7.5,10.0,Northeast,Middle Atlantic
402476,NJ,40.451113,-74.867903,2018,8.4,10.0,Northeast,Middle Atlantic
400138,NJ,40.231523,-74.753507,2010,1.0,1.3,Northeast,Middle Atlantic
401022,NJ,41.188306,-74.590763,2014,7.0,9.4,Northeast,Middle Atlantic
401897,NJ,40.756777,-74.339898,2015,4.5,5.5,Northeast,Middle Atlantic
401931,NJ,39.760038,-75.014863,2013,1.3,1.4,Northeast,Middle Atlantic
402129,NJ,39.979712,-74.702129,2017,8.8,10.0,Northeast,Middle Atlantic
402128,NJ,39.983381,-74.696469,2017,8.8,10.0,Northeast,Middle Atlantic
402222,NJ,40.575508,-74.392639,2012,1.0,1.0,Northeast,Middle Atlantic
402298,NJ,40.37938,-74.625401,2017,2.5,2.9,Northeast,Middle Atlantic
402474,NJ,40.403142,-74.569359,2018,10.0,13.0,Northeast,Middle Atlantic
403654,NJ,39.849083,-75.210326,2020,6.5,7.9,Northeast,Middle Atlantic
400046,NJ,39.987005,-75.037326,2018,3.9,5.3,Northeast,Middle Atlantic
400494,NJ,40.92629,-74.492613,2013,4.1,4.9,Northeast,Middle Atlantic
400499,NJ,41.200115,-74.492175,2019,3.0,3.6,Northeast,Middle Atlantic
400863,NJ,40.573755,-74.647372,2012,2.4,2.4,Northeast,Middle Atlantic
401149,NJ,40.456802,-74.328896,2012,1.3,1.3,Northeast,Middle Atlantic
403925,NJ,39.41454,-75.235255,2021,1.5,1.9,Northeast,Middle Atlantic
403467,NJ,40.926465,-74.675149,2020,1.2,1.5,Northeast,Middle Atlantic
403484,NJ,40.119097,-74.714875,2013,2.2,2.7,Northeast,Middle Atlantic
403653,NJ,40.314396,-74.424522,2020,13.0,14.7,Northeast,Middle Atlantic
403659,NJ,41.152968,-74.741672,2019,2.2,3.0,Northeast,Middle Atlantic
403833,NJ,40.275918,-74.09283,2020,20.0,28.0,Northeast,Middle Atlantic
403959,NJ,40.557224,-74.57548,2017,2.3,3.1,Northeast,Middle Atlantic
404129,NJ,39.988703,-74.240883,2021,21.3,28.9,Northeast,Middle Atlantic
404417,NJ,40.064224,-74.350456,2021,2.9,4.0,Northeast,Middle Atlantic
404418,NJ,40.932135,-74.62305,2021,1.6,2.3,Northeast,Middle Atlantic
401210,NJ,40.235169,-74.320932,2014,5.34,6.3,Northeast,Middle Atlantic
401661,NJ,40.487526,-74.358832,2016,7.7,7.7,Northeast,Middle Atlantic
404176,NJ,40.049719,-74.935023,2021,2.4,3.1,Northeast,Middle Atlantic
404598,NJ,39.819748,-74.894617,2020,2.6,2.6,Northeast,Middle Atlantic
404615,NJ,40.168114,-74.032355,2020,2.3,3.3,Northeast,Middle Atlantic
404822,NJ,40.883023,-74.713336,2022,19.8,25.6,Northeast,Middle Atlantic
404828,NJ,40.618829,-75.150897,2022,6.7,8.0,Northeast,Middle Atlantic
404858,NJ,40.193569,-74.567541,2022,2.2,2.7,Northeast,Middle Atlantic
404886,NJ,40.751359,-74.351945,2022,6.3,8.9,Northeast,Middle Atlantic
404949,NJ,40.53456,-74.566673,2023,5.5,5.5,Northeast,Middle Atlantic
405007,NJ,39.986465,-74.236445,2023,4.0,4.0,Northeast,Middle Atlantic
403108,NJ,40.613771,-75.158862,2019,7.5,8.9,Northeast,Middle Atlantic
400581,NM,32.976818,-105.971754,2013,7.5,9.6,West,Mountain
402988,NM,35.523792,-108.772724,2018,8.0,9.8,West,Mountain
403736,NM,35.016505,-106.097148,2019,50.0,67.7,West,Mountain
400207,NM,34.832842,-106.772227,2013,7.0,8.9,West,Mountain
400216,NM,32.628623,-107.259863,2011,5.04,5.6,West,Mountain
400135,NM,31.803112,-106.670383,2011,20.16,23.8,West,Mountain
400104,NM,36.468454,-104.635073,2010,30.64,37.4,West,Mountain
400838,NM,32.571177,-107.484685,2014,52.2,64.6,West,Mountain
401201,NM,34.809736,-106.517086,2015,9.12,11.4,West,Mountain
401161,NM,35.282857,-106.811036,2014,6.08,7.4,West,Mountain
401202,NM,35.255802,-107.248622,2015,7.6,9.4,West,Mountain
400260,NM,32.129873,-103.138367,2011,9.9,10.7,West,Mountain
400262,NM,32.681659,-103.301409,2011,10.08,10.6,West,Mountain
400342,NM,32.247934,-106.911337,2012,12.0,13.6,West,Mountain
400343,NM,32.03587,-106.336854,2012,10.0,11.3,West,Mountain
400582,NM,34.746459,-106.65424,2013,8.0,10.1,West,Mountain
401563,NM,34.985493,-106.73097,2015,10.0,12.4,West,Mountain
401566,NM,34.637939,-106.702024,2015,10.0,12.4,West,Mountain
401565,NM,35.012696,-106.861003,2015,10.5,12.4,West,Mountain
401564,NM,35.56181,-106.084661,2015,9.5,11.6,West,Mountain
401681,NM,33.447614,-104.443634,2016,70.0,95.9,West,Mountain
401682,NM,33.447124,-104.458039,2016,70.0,95.6,West,Mountain
400979,NM,34.986826,-103.628276,2016,25.0,32.0,West,Mountain
401595,NM,32.569775,-107.468255,2017,28.1,33.8,West,Mountain
402441,NM,34.833568,-106.781415,2017,10.0,12.5,West,Mountain
402442,NM,35.07915,-106.864956,2018,10.0,12.5,West,Mountain
402443,NM,35.075381,-106.864677,2018,10.0,12.5,West,Mountain
400264,NM,32.344036,-104.235371,2011,9.9,10.9,West,Mountain
400209,NM,32.168645,-107.755631,2013,9.0,11.2,West,Mountain
400261,NM,32.1866,-103.184165,2011,9.9,10.8,West,Mountain
401617,NM,32.921032,-106.07365,2018,5.0,6.5,West,Mountain
403011,NM,34.741071,-106.657429,2019,10.0,12.8,West,Mountain
403084,NM,34.692096,-106.68709,2019,10.0,12.5,West,Mountain
403387,NM,35.634292,-105.176008,2019,10.0,12.8,West,Mountain
400735,NM,35.658415,-105.183747,2014,1.5,1.9,West,Mountain
400427,NM,36.966254,-105.437427,2012,1.3,1.3,West,Mountain
400211,NM,32.866111,-106.000164,2011,4.9,6.4,West,Mountain
400434,NM,35.876095,-106.310933,2012,1.0,1.1,West,Mountain
400210,NM,35.64472,-105.207287,2011,5.0,6.4,West,Mountain
400354,NM,32.395888,-106.476041,2012,4.6,4.5,West,Mountain
400596,NM,32.713045,-108.247714,2013,1.0,1.1,West,Mountain
400614,NM,33.162709,-104.385355,2011,1.7,2.9,West,Mountain
400623,NM,35.312237,-106.638322,2013,1.0,1.2,West,Mountain
400624,NM,35.266414,-106.666462,2013,1.0,1.2,West,Mountain
401038,NM,35.048353,-106.529276,2013,2.0,2.5,West,Mountain
401162,NM,36.398695,-104.593854,2015,0.9,1.2,West,Mountain
401225,NM,33.12037,-107.290215,2015,1.9,2.0,West,Mountain
402177,NM,31.867725,-107.589071,2017,1.9,2.3,West,Mountain
402519,NM,33.61193,-105.749189,2018,3.0,3.6,West,Mountain
402530,NM,32.978687,-103.371323,2017,5.0,6.8,West,Mountain
402854,NM,36.544505,-105.276861,2018,1.0,1.3,West,Mountain
402876,NM,34.780886,-106.055866,2018,2.0,2.6,West,Mountain
403178,NM,35.152623,-106.54712,2011,1.0,1.1,West,Mountain
403321,NM,35.241876,-107.951872,2019,2.4,3.1,West,Mountain
403322,NM,35.141868,-107.820351,2019,4.5,5.8,West,Mountain
403411,NM,36.370665,-105.659604,2020,3.1,4.2,West,Mountain
403412,NM,36.331185,-106.190017,2019,1.6,2.0,West,Mountain
403413,NM,36.810425,-105.589561,2020,1.6,2.1,West,Mountain
403604,NM,35.181566,-106.8107,2019,1.2,1.3,West,Mountain
403675,NM,36.091437,-106.041373,2020,2.4,3.1,West,Mountain
403868,NM,35.351205,-106.859923,2020,55.0,66.7,West,Mountain
400546,NM,33.349104,-104.538789,2013,1.4,2.5,West,Mountain
400206,NM,35.168929,-106.600068,2011,2.0,2.4,West,Mountain
400146,NM,36.716712,-105.606897,2011,1.0,1.0,West,Mountain
404618,NM,36.449861,-105.633393,2021,15.0,19.66,West,Mountain
404648,NM,35.091382,-107.612736,2017,49.5,74.8,West,Mountain
404698,NM,34.410681,-103.251773,2020,2.0,2.5,West,Mountain
404724,NM,36.416699,-105.283209,2021,9.8,9.8,West,Mountain
404748,NM,36.017694,-106.945626,2021,2.5,3.1,West,Mountain
404980,NM,33.431578,-104.431938,2023,30.0,30.0,West,Mountain
404981,NM,32.074682,-106.330553,2023,120.0,120.0,West,Mountain
404982,NM,32.071808,-104.162831,2023,20.0,20.0,West,Mountain
400215,NY,40.866061,-72.850609,2011,31.5,37.7,Northeast,Middle Atlantic
400992,NY,40.942128,-72.890279,2016,9.5,14.3,Northeast,Middle Atlantic
402402,NY,43.320929,-77.743858,2017,6.0,8.4,Northeast,Middle Atlantic
402385,NY,40.732401,-73.375208,2017,9.0,10.6,Northeast,Middle Atlantic
401464,NY,40.93354,-72.888441,2018,24.9,32.0,Northeast,Middle Atlantic
400990,NY,40.920234,-72.765547,2015,4.0,7.2,Northeast,Middle Atlantic
403077,NY,42.385394,-76.599795,2019,6.0,7.5,Northeast,Middle Atlantic
403201,NY,42.822936,-73.848454,2019,4.7,6.9,Northeast,Middle Atlantic
402979,NY,42.213829,-76.52258,2019,16.0,24.0,Northeast,Middle Atlantic
402993,NY,42.437119,-76.431124,2019,18.0,27.0,Northeast,Middle Atlantic
400604,NY,42.585786,-73.865906,2013,2.0,2.3,Northeast,Middle Atlantic
402758,NY,40.912484,-72.74372,2019,20.0,22.9,Northeast,Middle Atlantic
401085,NY,42.499711,-76.462104,2014,1.8,2.0,Northeast,Middle Atlantic
401200,NY,43.245183,-77.173428,2014,1.2,1.5,Northeast,Middle Atlantic
401204,NY,44.672101,-74.949885,2014,2.0,2.3,Northeast,Middle Atlantic
401250,NY,42.812679,-78.85194,2016,2.0,2.8,Northeast,Middle Atlantic
401301,NY,41.847526,-73.625011,2015,1.4,1.7,Northeast,Middle Atlantic
401360,NY,40.871351,-73.260179,2019,2.0,3.0,Northeast,Middle Atlantic
401435,NY,41.088398,-73.952689,2014,2.0,2.0,Northeast,Middle Atlantic
401508,NY,43.201729,-76.208655,2017,2.0,2.5,Northeast,Middle Atlantic
401519,NY,43.149675,-75.370866,2017,1.5,2.0,Northeast,Middle Atlantic
401520,NY,42.834081,-73.675498,2017,1.0,1.3,Northeast,Middle Atlantic
401540,NY,42.86269,-77.032887,2015,2.0,2.8,Northeast,Middle Atlantic
401578,NY,41.406034,-74.357077,2017,1.5,2.1,Northeast,Middle Atlantic
401581,NY,42.985045,-76.060004,2018,2.0,2.5,Northeast,Middle Atlantic
401695,NY,43.096269,-73.808029,2014,2.0,2.1,Northeast,Middle Atlantic
401700,NY,42.50584,-76.287649,2015,2.0,2.6,Northeast,Middle Atlantic
401716,NY,40.920806,-72.743066,2015,3.9,3.9,Northeast,Middle Atlantic
401718,NY,42.428159,-78.146109,2015,2.6,2.6,Northeast,Middle Atlantic
401719,NY,43.167033,-75.392816,2015,1.9,2.6,Northeast,Middle Atlantic
401720,NY,43.168266,-75.403652,2015,1.9,2.6,Northeast,Middle Atlantic
401723,NY,43.430652,-76.519654,2017,2.0,2.5,Northeast,Middle Atlantic
401724,NY,42.29164,-74.005445,2018,1.6,2.3,Northeast,Middle Atlantic
401733,NY,42.54035,-73.826709,2016,1.7,2.4,Northeast,Middle Atlantic
401734,NY,42.542082,-73.830564,2016,1.0,1.2,Northeast,Middle Atlantic
401863,NY,43.239862,-75.541448,2016,2.0,2.8,Northeast,Middle Atlantic
401966,NY,41.798102,-74.708082,2017,2.0,2.5,Northeast,Middle Atlantic
401967,NY,43.342159,-76.347658,2018,2.0,2.5,Northeast,Middle Atlantic
401968,NY,43.969059,-75.96638,2017,2.0,2.4,Northeast,Middle Atlantic
402028,NY,42.334698,-77.376737,2018,2.0,2.8,Northeast,Middle Atlantic
402070,NY,43.182285,-75.473369,2016,2.0,2.8,Northeast,Middle Atlantic
402311,NY,40.64862,-73.506079,2017,1.8,2.7,Northeast,Middle Atlantic
402320,NY,42.6245,-78.114263,2017,1.2,1.2,Northeast,Middle Atlantic
402375,NY,43.019926,-78.155495,2018,2.0,2.8,Northeast,Middle Atlantic
402376,NY,43.038568,-78.185655,2018,2.0,2.9,Northeast,Middle Atlantic
402377,NY,43.023136,-78.182367,2018,2.0,2.8,Northeast,Middle Atlantic
402401,NY,43.171449,-77.392029,2017,3.4,4.8,Northeast,Middle Atlantic
402455,NY,43.151686,-76.41433,2018,2.0,2.8,Northeast,Middle Atlantic
402456,NY,41.379445,-74.263067,2018,2.0,2.9,Northeast,Middle Atlantic
402457,NY,43.184696,-75.433468,2018,2.0,2.8,Northeast,Middle Atlantic
402458,NY,41.294343,-74.554131,2018,2.0,2.9,Northeast,Middle Atlantic
402459,NY,43.933252,-75.872093,2018,2.0,2.9,Northeast,Middle Atlantic
402479,NY,43.313557,-75.696162,2017,1.8,2.4,Northeast,Middle Atlantic
402563,NY,43.092019,-73.745406,2017,2.0,2.6,Northeast,Middle Atlantic
402564,NY,43.041475,-75.701282,2017,1.8,2.4,Northeast,Middle Atlantic
402586,NY,43.543888,-73.322966,2016,2.0,2.5,Northeast,Middle Atlantic
402587,NY,43.543867,-73.325108,2016,2.0,2.8,Northeast,Middle Atlantic
402606,NY,43.177831,-77.676469,2017,1.8,2.6,Northeast,Middle Atlantic
402639,NY,43.063013,-74.158772,2018,2.0,3.0,Northeast,Middle Atlantic
402646,NY,42.755302,-74.204093,2018,2.0,3.0,Northeast,Middle Atlantic
402671,NY,42.091525,-78.44177,2016,4.0,5.7,Northeast,Middle Atlantic
402672,NY,40.779583,-73.080729,2018,2.0,3.0,Northeast,Middle Atlantic
402673,NY,40.818342,-73.182058,2018,1.5,2.3,Northeast,Middle Atlantic
402675,NY,40.799917,-73.036375,2017,1.2,1.7,Northeast,Middle Atlantic
402676,NY,42.774744,-74.566066,2018,2.0,3.0,Northeast,Middle Atlantic
402677,NY,42.954493,-74.122155,2018,2.0,3.0,Northeast,Middle Atlantic
402678,NY,42.948476,-74.126538,2018,2.0,3.0,Northeast,Middle Atlantic
402683,NY,43.059622,-74.736001,2018,1.4,1.9,Northeast,Middle Atlantic
402687,NY,41.49146,-73.980161,2018,2.0,2.0,Northeast,Middle Atlantic
402772,NY,41.795937,-75.062906,2018,2.0,2.7,Northeast,Middle Atlantic
402851,NY,41.321416,-74.513906,2018,1.8,2.8,Northeast,Middle Atlantic
402852,NY,41.319097,-74.514867,2018,2.8,2.8,Northeast,Middle Atlantic
402858,NY,41.774867,-74.774166,2020,2.0,2.7,Northeast,Middle Atlantic
402859,NY,41.774757,-75.033912,2019,1.4,1.7,Northeast,Middle Atlantic
402861,NY,42.08729,-76.71205,2019,2.0,2.8,Northeast,Middle Atlantic
402864,NY,42.09482,-76.677428,2019,2.0,2.7,Northeast,Middle Atlantic
402930,NY,42.893953,-74.215721,2018,2.0,2.8,Northeast,Middle Atlantic
402957,NY,43.053265,-74.30812,2021,5.0,6.9,Northeast,Middle Atlantic
402992,NY,42.758002,-77.247285,2020,4.0,5.5,Northeast,Middle Atlantic
403018,NY,42.116091,-76.185458,2019,5.0,6.3,Northeast,Middle Atlantic
403019,NY,42.761349,-78.559511,2021,2.0,2.8,Northeast,Middle Atlantic
403021,NY,41.592901,-75.027434,2019,2.0,2.7,Northeast,Middle Atlantic
403022,NY,43.279157,-77.763024,2020,2.0,2.8,Northeast,Middle Atlantic
403026,NY,41.56237,-74.345346,2019,2.0,2.8,Northeast,Middle Atlantic
403032,NY,42.559924,-78.178811,2021,3.8,4.9,Northeast,Middle Atlantic
403033,NY,42.560531,-78.180405,2021,2.0,2.6,Northeast,Middle Atlantic
403035,NY,43.103489,-77.347209,2020,2.0,2.4,Northeast,Middle Atlantic
403038,NY,43.242661,-77.268215,2020,3.0,4.0,Northeast,Middle Atlantic
403039,NY,43.103285,-77.345415,2020,1.4,2.0,Northeast,Middle Atlantic
403045,NY,44.932724,-73.672723,2019,2.0,2.9,Northeast,Middle Atlantic
403046,NY,44.932681,-73.671196,2019,2.0,2.8,Northeast,Middle Atlantic
403047,NY,44.933528,-73.669515,2019,2.0,2.8,Northeast,Middle Atlantic
403048,NY,44.928586,-73.664991,2020,2.0,2.8,Northeast,Middle Atlantic
403061,NY,43.066045,-74.360053,2018,1.5,2.0,Northeast,Middle Atlantic
403065,NY,43.064471,-74.360189,2018,2.0,2.8,Northeast,Middle Atlantic
403075,NY,42.816095,-77.040082,2018,4.0,5.2,Northeast,Middle Atlantic
403095,NY,40.543249,-74.237317,2018,1.7,3.1,Northeast,Middle Atlantic
403162,NY,42.818116,-78.856061,2019,2.0,3.0,Northeast,Middle Atlantic
403163,NY,42.811139,-78.854133,2019,2.0,3.0,Northeast,Middle Atlantic
403164,NY,42.809061,-78.853566,2019,2.0,3.0,Northeast,Middle Atlantic
403165,NY,42.097497,-78.443342,2019,1.6,2.0,Northeast,Middle Atlantic
403166,NY,42.099055,-78.44106,2019,1.6,2.0,Northeast,Middle Atlantic
403179,NY,41.35576,-74.621898,2019,2.0,2.8,Northeast,Middle Atlantic
403181,NY,41.338788,-74.288091,2019,2.0,2.7,Northeast,Middle Atlantic
403183,NY,41.344569,-74.561191,2019,2.0,2.8,Northeast,Middle Atlantic
403193,NY,41.961436,-73.981613,2018,1.4,1.9,Northeast,Middle Atlantic
403198,NY,44.86933,-74.306904,2018,1.6,2.1,Northeast,Middle Atlantic
403199,NY,44.871107,-74.30737,2018,1.1,1.4,Northeast,Middle Atlantic
403213,NY,43.076294,-77.667607,2018,1.6,2.3,Northeast,Middle Atlantic
404583,NY,42.186233,-76.846309,2019,1.7,2.7,Northeast,Middle Atlantic
403229,NY,42.467752,-76.654112,2019,2.2,2.7,Northeast,Middle Atlantic
403237,NY,42.188127,-76.894592,2020,4.0,5.5,Northeast,Middle Atlantic
403325,NY,42.881693,-73.878472,2019,4.0,5.8,Northeast,Middle Atlantic
403326,NY,41.454839,-74.551104,2020,5.0,6.8,Northeast,Middle Atlantic
403327,NY,41.58053,-74.214593,2019,5.0,5.8,Northeast,Middle Atlantic
403335,NY,43.201609,-78.948394,2019,5.0,5.2,Northeast,Middle Atlantic
403336,NY,43.073519,-74.321141,2019,4.0,4.4,Northeast,Middle Atlantic
403364,NY,43.258954,-76.724364,2018,2.0,3.0,Northeast,Middle Atlantic
403365,NY,42.726612,-74.000756,2018,2.0,3.0,Northeast,Middle Atlantic
403367,NY,43.635176,-76.084768,2018,2.0,3.0,Northeast,Middle Atlantic
403368,NY,42.826299,-74.059252,2018,2.0,3.0,Northeast,Middle Atlantic
403369,NY,42.913241,-73.600964,2018,2.0,3.0,Northeast,Middle Atlantic
403370,NY,43.964321,-75.983598,2018,2.0,3.0,Northeast,Middle Atlantic
403371,NY,42.766196,-77.343297,2018,2.0,3.0,Northeast,Middle Atlantic
403372,NY,42.98547,-78.289486,2018,4.0,6.0,Northeast,Middle Atlantic
403385,NY,42.598865,-73.881905,2019,1.7,2.2,Northeast,Middle Atlantic
403392,NY,41.738349,-74.500295,2019,2.0,2.0,Northeast,Middle Atlantic
403398,NY,41.681899,-73.574218,2019,2.0,3.1,Northeast,Middle Atlantic
403400,NY,42.88949,-76.988983,2019,2.0,3.1,Northeast,Middle Atlantic
403403,NY,42.896897,-73.708362,2019,2.0,3.1,Northeast,Middle Atlantic
403414,NY,43.219814,-78.359163,2020,5.0,7.3,Northeast,Middle Atlantic
403415,NY,43.225344,-78.357764,2020,3.5,5.2,Northeast,Middle Atlantic
403442,NY,42.999665,-78.886775,2020,2.0,2.6,Northeast,Middle Atlantic
403482,NY,43.955856,-75.617838,2020,5.0,7.2,Northeast,Middle Atlantic
403485,NY,42.731735,-73.96794,2018,3.9,5.5,Northeast,Middle Atlantic
